generation,best,average,best_value,average_value
326,5.11821,5.11727,5.11821,5.11727
327,5.11821,5.11813,5.11821,5.11813
328,5.11821,5.11799,5.11821,5.11799
329,5.11821,4.81859,5.11821,4.81859
330,5.11821,5.11821,5.11821,5.11821
331,5.11821,5.11821,5.11821,5.11821
332,5.11821,5.11806,5.11821,5.11806
333,5.11821,5.11821,5.11821,5.11821
334,5.11821,5.11821,5.11821,5.11821
335,5.11821,5.11821,5.11821,5.11821
336,5.11821,5.11813,5.11821,5.11813
337,5.11821,5.11813,5.11821,5.11813
338,5.11821,5.11821,5.11821,5.11821
339,5.11821,5.11821,5.11821,5.11821
340,5.11821,5.11821,5.11821,5.11821
341,5.11821,4.95373,5.11821,4.95373
342,5.11821,4.95345,5.11821,4.95345
343,5.11821,5.10475,5.11821,5.10475
344,5.11821,5.11792,5.11821,5.11792
345,5.11821,5.11792,5.11821,5.11792
346,5.11821,5.11792,5.11821,5.11792
347,5.11821,4.79357,5.11821,4.79357
348,5.11821,4.92994,5.11821,4.92994
349,5.11821,5.11672,5.11821,5.11672
350,5.11821,5.116,5.11821,5.116
351,5.11821,5.116,5.11821,5.116
352,5.11821,5.116,5.11821,5.116
353,5.11821,5.08225,5.11821,5.08225
354,5.11821,4.92913,5.11821,4.92913
355,5.11821,4.93104,5.11821,4.93104
356,5.11821,4.92903,5.11821,4.92903
357,5.11821,4.92903,5.11821,4.92903
358,5.11821,5.08041,5.11821,5.08041
359,5.11821,5.08041,5.11821,5.08041
360,5.11821,5.1138,5.11821,5.1138
361,5.11821,5.11321,5.11821,5.11321
362,5.11821,5.1138,5.11821,5.1138
363,5.11821,5.11383,5.11821,5.11383
364,5.11821,5.11633,5.11821,5.11633
365,5.11821,5.11636,5.11821,5.11636
366,5.11821,5.11756,5.11821,5.11756
367,5.11821,5.11696,5.11821,5.11696
368,5.11821,4.92946,5.11821,4.92946
369,5.11821,5.11703,5.11821,5.11703
370,5.11821,5.11703,5.11821,5.11703
371,5.11821,5.11145,5.11821,5.11145
372,5.11821,5.11703,5.11821,5.11703
373,5.11821,4.81734,5.11821,4.81734
374,5.11821,4.81735,5.11821,4.81735
375,5.11821,4.8188,5.11821,4.8188
376,5.11821,4.95459,5.11821,4.95459
377,5.11821,5.08991,5.11821,5.08991
378,5.11821,5.01349,5.11821,5.01349
379,5.11821,5.01304,5.11821,5.01304
380,5.11821,5.06172,5.11821,5.06172
381,5.11821,5.1009,5.11821,5.1009
382,5.11821,5.1134,5.11821,5.1134
383,5.11821,5.01146,5.11821,5.01146
384,5.11821,5.09918,5.11821,5.09918
385,5.11821,5.11799,5.11821,5.11799
386,5.11821,5.11785,5.11821,5.11785
387,5.11821,5.11778,5.11821,5.11778
388,5.11821,5.11785,5.11821,5.11785
389,5.11821,5.11734,5.11821,5.11734
390,5.11821,5.11789,5.11821,5.11789
391,5.11821,5.11789,5.11821,5.11789
392,5.11821,5.11792,5.11821,5.11792
393,5.11821,5.11796,5.11821,5.11796
394,5.11821,5.11796,5.11821,5.11796
395,5.11821,5.11796,5.11821,5.11796
396,5.11821,5.11803,5.11821,5.11803
397,5.11821,5.11806,5.11821,5.11806
398,5.11821,5.11806,5.11821,5.11806
399,5.11821,5.11821,5.11821,5.11821
400,5.11821,5.10504,5.11821,5.10504
401,5.11821,5.105,5.11821,5.105
402,5.11821,5.10373,5.11821,5.10373
403,5.11821,5.11573,5.11821,5.11573
404,5.11821,5.02891,5.11821,5.02891
405,5.11821,5.11665,5.11821,5.11665
406,5.11821,5.11726,5.11821,5.11726
407,5.11821,5.1114,5.11821,5.1114
408,5.11821,5.111,5.11821,5.111
409,5.11821,5.11745,5.11821,5.11745
410,5.11821,5.11759,5.11821,5.11759
411,5.11821,5.1173,5.11821,5.1173
412,5.11821,4.96652,5.11821,4.96652
413,5.11821,4.96683,5.11821,4.96683
414,5.11821,5.11788,5.11821,5.11788
415,5.11821,5.11788,5.11821,5.11788
416,5.11821,5.11788,5.11821,5.11788
417,5.11821,5.11817,5.11821,5.11817
418,5.11821,4.9669,5.11821,4.9669
419,5.11821,5.11821,5.11821,5.11821
420,5.11821,5.11821,5.11821,5.11821
421,5.11821,5.11821,5.11821,5.11821
422,5.11821,5.11672,5.11821,5.11672
423,5.11821,5.10355,5.11821,5.10355
424,5.11821,5.11607,5.11821,5.11607
425,5.11821,5.11763,5.11821,5.11763
426,5.11821,5.11763,5.11821,5.11763
427,5.11821,5.10446,5.11821,5.10446
428,5.11821,5.11763,5.11821,5.11763
429,5.11821,5.10446,5.11821,5.10446
430,5.11821,5.10446,5.11821,5.10446
431,5.11821,5.11734,5.11821,5.11734
432,5.11821,5.11734,5.11821,5.11734
433,5.11821,5.1151,5.11821,5.1151
434,5.11821,5.1139,5.11821,5.1139
435,5.11821,5.11497,5.11821,5.11497
436,5.11821,5.11585,5.11821,5.11585
437,5.11821,5.11614,5.11821,5.11614
438,5.11821,5.11614,5.11821,5.11614
439,5.11821,5.11614,5.11821,5.11614
440,5.11821,5.11614,5.11821,5.11614
441,5.11821,5.11763,5.11821,5.11763
442,5.11821,4.93003,5.11821,4.93003
443,5.11821,5.11771,5.11821,5.11771
444,5.11821,5.11763,5.11821,5.11763
445,5.11821,4.92826,5.11821,4.92826
446,5.11821,5.11332,5.11821,5.11332
447,5.11821,5.11243,5.11821,5.11243
448,5.11821,5.11211,5.11821,5.11211
449,5.11821,5.11464,5.11821,5.11464
450,5.11821,5.11548,5.11821,5.11548
451,5.11821,5.11545,5.11821,5.11545
452,5.11821,5.07416,5.11821,5.07416
453,5.11821,5.1082,5.11821,5.1082
454,5.11821,5.11361,5.11821,5.11361
455,5.11821,5.04424,5.11821,5.04424
456,5.11821,5.04158,5.11821,5.04158
457,5.11821,5.08048,5.11821,5.08048
458,5.11821,5.11407,5.11821,5.11407
459,5.11821,5.1124,5.11821,5.1124
460,5.11821,5.11268,5.11821,5.11268
461,5.11821,5.08064,5.11821,5.08064
462,5.11821,5.08071,5.11821,5.08071
463,5.11821,5.101,5.11821,5.101
464,5.11821,5.11417,5.11821,5.11417
465,5.11821,5.11417,5.11821,5.11417
466,5.11821,5.11581,5.11821,5.11581
467,5.11821,5.11701,5.11821,5.11701
468,5.11821,5.11665,5.11821,5.11665
469,5.11821,5.11694,5.11821,5.11694
470,5.11821,5.11694,5.11821,5.11694
471,5.11821,5.11806,5.11821,5.11806
472,5.11821,5.11803,5.11821,5.11803
473,5.11821,5.11803,5.11821,5.11803
474,5.11821,4.96651,5.11821,4.96651
475,5.11821,5.11781,5.11821,5.11781
476,5.11821,5.11813,5.11821,5.11813
477,5.11821,5.11813,5.11821,5.11813
478,5.11821,5.11817,5.11821,5.11817
479,5.11821,5.03204,5.11821,5.03204
480,5.11821,5.03211,5.11821,5.03211
