generation,best,average,best_value,average_value
316,5.73775,5.73775,5.73775,5.73775
317,5.73775,5.73308,5.73775,5.73308
318,5.73775,5.73775,5.73775,5.73775
319,5.73775,5.73775,5.73775,5.73775
320,5.73775,5.73775,5.73775,5.73775
321,5.73775,5.73775,5.73775,5.73775
322,5.73775,5.73775,5.73775,5.73775
323,5.73775,5.7374,5.73775,5.7374
324,5.73775,5.73266,5.73775,5.73266
325,5.73775,5.73138,5.73775,5.73138
326,5.73775,5.73128,5.73775,5.73128
327,5.73775,5.73595,5.73775,5.73595
328,5.73775,5.73595,5.73775,5.73595
329,5.73775,5.73522,5.73775,5.73522
330,5.73775,5.73718,5.73775,5.73718
331,5.73775,5.7376,5.73775,5.7376
332,5.73775,5.7376,5.73775,5.7376
333,5.73775,5.73765,5.73775,5.73765
334,5.73775,5.73765,5.73775,5.73765
335,5.73775,5.73774,5.73775,5.73774
336,5.73775,5.73774,5.73775,5.73774
337,5.73775,5.73775,5.73775,5.73775
338,5.73775,5.73775,5.73775,5.73775
339,5.73775,5.73775,5.73775,5.73775
340,5.73775,5.73775,5.73775,5.73775
341,5.73775,5.39053,5.73775,5.39053
342,5.73775,5.58737,5.73775,5.58737
343,5.73775,5.73738,5.73775,5.73738
344,5.73775,5.73772,5.73775,5.73772
345,5.73775,5.73775,5.73775,5.73775
346,5.73775,5.73772,5.73775,5.73772
347,5.73775,5.73763,5.73775,5.73763
348,5.73775,5.73763,5.73775,5.73763
349,5.73775,5.73772,5.73775,5.73772
350,5.73775,5.73763,5.73775,5.73763
351,5.73775,5.73299,5.73775,5.73299
352,5.73775,5.73766,5.73775,5.73766
353,5.73775,5.71914,5.73775,5.71914
354,5.73775,5.58881,5.73775,5.58881
355,5.73775,5.71913,5.73775,5.71913
356,5.73775,5.7191,5.73775,5.7191
357,5.73775,5.73762,5.73775,5.73762
358,5.73775,5.73771,5.73775,5.73771
359,5.73775,5.73774,5.73775,5.73774
360,5.73775,5.73299,5.73775,5.73299
361,5.73775,5.73072,5.73775,5.73072
362,5.73775,5.73539,5.73775,5.73539
363,5.73775,5.73647,5.73775,5.73647
364,5.73775,5.73731,5.73775,5.73731
365,5.73775,5.73732,5.73775,5.73732
366,5.73775,5.73732,5.73775,5.73732
367,5.73775,5.73265,5.73775,5.73265
368,5.73775,5.73731,5.73775,5.73731
369,5.73775,5.73765,5.73775,5.73765
370,5.73775,5.73775,5.73775,5.73775
371,5.73775,5.67307,5.73775,5.67307
372,5.73775,5.73775,5.73775,5.73775
373,5.73775,5.50067,5.73775,5.50067
374,5.73775,5.60956,5.73775,5.60956
375,5.73775,5.71921,5.73775,5.71921
376,5.73775,5.73662,5.73775,5.73662
377,5.73775,5.73179,5.73775,5.73179
378,5.73775,5.72865,5.73775,5.72865
379,5.73775,5.72862,5.73775,5.72862
380,5.73775,5.7297,5.73775,5.7297
381,5.73775,5.73407,5.73775,5.73407
382,5.73775,5.7372,5.73775,5.7372
383,5.73775,5.73668,5.73775,5.73668
384,5.73775,5.50719,5.73775,5.50719
385,5.73775,5.73708,5.73775,5.73708
386,5.73775,5.73756,5.73775,5.73756
387,5.73775,5.73717,5.73775,5.73717
388,5.73775,5.73718,5.73775,5.73718
389,5.73775,5.73684,5.73775,5.73684
390,5.73775,5.73722,5.73775,5.73722
391,5.73775,5.73756,5.73775,5.73756
392,5.73775,5.73756,5.73775,5.73756
393,5.73775,5.73755,5.73775,5.73755
394,5.73775,5.73761,5.73775,5.73761
395,5.73775,5.73764,5.73775,5.73764
396,5.73775,5.73764,5.73775,5.73764
397,5.73775,5.73764,5.73775,5.73764
398,5.73775,5.73767,5.73775,5.73767
399,5.73775,5.73767,5.73775,5.73767
400,5.73775,5.73771,5.73775,5.73771
401,5.73775,5.73177,5.73775,5.73177
402,5.73775,5.73161,5.73775,5.73161
403,5.73775,5.73482,5.73775,5.73482
404,5.73775,5.71524,5.73775,5.71524
405,5.73775,5.73483,5.73775,5.73483
406,5.73775,5.73417,5.73775,5.73417
407,5.73775,5.73424,5.73775,5.73424
408,5.73775,5.73618,5.73775,5.73618
409,5.73775,5.73753,5.73775,5.73753
410,5.73775,5.73763,5.73775,5.73763
411,5.73775,5.71859,5.73775,5.71859
412,5.73775,5.73762,5.73775,5.73762
413,5.73775,5.73772,5.73775,5.73772
414,5.73775,5.73775,5.73775,5.73775
415,5.73775,5.73775,5.73775,5.73775
416,5.73775,5.73775,5.73775,5.73775
417,5.73775,5.73775,5.73775,5.73775
418,5.73775,5.58806,5.73775,5.58806
419,5.73775,5.73775,5.73775,5.73775
420,5.73775,5.73775,5.73775,5.73775
421,5.73775,5.73775,5.73775,5.73775
422,5.73775,5.60924,5.73775,5.60924
423,5.73775,5.71762,5.73775,5.71762
424,5.73775,5.73613,5.73775,5.73613
425,5.73775,5.73484,5.73775,5.73484
426,5.73775,5.7361,5.73775,5.7361
427,5.73775,5.73704,5.73775,5.73704
428,5.73775,5.73738,5.73775,5.73738
429,5.73775,5.73487,5.73775,5.73487
430,5.73775,5.73775,5.73775,5.73775
431,5.73775,5.73775,5.73775,5.73775
432,5.73775,5.73775,5.73775,5.73775
433,5.73775,5.50059,5.73775,5.50059
434,5.73775,5.50059,5.73775,5.50059
435,5.73775,5.6083,5.73775,5.6083
436,5.73775,5.44951,5.73775,5.44951
437,5.73775,5.52598,5.73775,5.52598
438,5.73775,5.65415,5.73775,5.65415
439,5.73775,5.65455,5.73775,5.65455
440,5.73775,5.56459,5.73775,5.56459
441,5.73775,5.60579,5.73775,5.60579
442,5.73775,5.67046,5.73775,5.67046
443,5.73775,5.71608,5.73775,5.71608
444,5.73775,5.7179,5.73775,5.7179
445,5.73775,5.6811,5.73775,5.6811
446,5.73775,5.70071,5.73775,5.70071
447,5.73775,5.71887,5.73775,5.71887
448,5.73775,5.7142,5.73775,5.7142
449,5.73775,5.71422,5.73775,5.71422
450,5.73775,5.73303,5.73775,5.73303
451,5.73775,5.73337,5.73775,5.73337
452,5.73775,5.71878,5.73775,5.71878
453,5.73775,5.73729,5.73775,5.73729
454,5.73775,5.73764,5.73775,5.73764
455,5.73775,5.63589,5.73775,5.63589
456,5.73775,5.73775,5.73775,5.73775
457,5.73775,5.73775,5.73775,5.73775
458,5.73775,5.73775,5.73775,5.73775
459,5.73775,5.73774,5.73775,5.73774
460,5.73775,5.73774,5.73775,5.73774
461,5.73775,5.65944,5.73775,5.65944
462,5.73775,5.73775,5.73775,5.73775
463,5.73775,5.73775,5.73775,5.73775
464,5.73775,5.73775,5.73775,5.73775
465,5.73775,5.73775,5.73775,5.73775
466,5.73775,5.73775,5.73775,5.73775
467,5.73775,5.73775,5.73775,5.73775
468,5.73775,5.73741,5.73775,5.73741
469,5.73775,5.73741,5.73775,5.73741
470,5.73775,5.73765,5.73775,5.73765
471,5.73775,5.73637,5.73775,5.73637
472,5.73775,5.73637,5.73775,5.73637
473,5.73775,5.73759,5.73775,5.73759
474,5.73775,5.73726,5.73775,5.73726
475,5.73775,5.73725,5.73775,5.73725
476,5.73775,5.71881,5.73775,5.71881
477,5.73775,5.56865,5.73775,5.56865
478,5.73775,5.73713,5.73775,5.73713
479,5.73775,5.67248,5.73775,5.67248
480,5.73775,5.65431,5.73775,5.65431
481,5.73775,5.64722,5.73775,5.64722
482,5.73775,5.64881,5.73775,5.64881
483,5.73775,5.41153,5.73775,5.41153
484,5.73775,5.65326,5.73775,5.65326
485,5.73775,5.7191,5.73775,5.7191
486,5.73775,5.7191,5.73775,5.7191
487,5.73775,5.73761,5.73775,5.73761
488,5.73775,5.73762,5.73775,5.73762
489,5.73775,5.73771,5.73775,5.73771
490,5.73775,5.66837,5.73775,5.66837
491,5.73775,5.73305,5.73775,5.73305
492,5.73775,5.71417,5.73775,5.71417
493,5.73775,5.73296,5.73775,5.73296
494,5.73775,5.73631,5.73775,5.73631
495,5.73775,5.73762,5.73775,5.73762
496,5.73775,5.73769,5.73775,5.73769
497,5.73775,5.50318,5.73775,5.50318
498,5.73775,5.67297,5.73775,5.67297
499,5.73775,5.73775,5.73775,5.73775
500,5.73775,5.71924,5.73775,5.71924
501,5.73775,5.73775,5.73775,5.73775
502,5.73775,5.73775,5.73775,5.73775
503,5.73775,5.73775,5.73775,5.73775
504,5.73775,5.73775,5.73775,5.73775
505,5.73775,5.73775,5.73775,5.73775
506,5.73775,5.73775,5.73775,5.73775
507,5.73775,5.73775,5.73775,5.73775
508,5.73775,5.73765,5.73775,5.73765
509,5.73775,5.73775,5.73775,5.73775
510,5.73775,5.73765,5.73775,5.73765
511,5.73775,5.73774,5.73775,5.73774
512,5.73775,5.7351,5.73775,5.7351
513,5.73775,5.73645,5.73775,5.73645
514,5.73775,5.73771,5.73775,5.73771
515,5.73775,5.73771,5.73775,5.73771
516,5.73775,5.60826,5.73775,5.60826
517,5.73775,5.60698,5.73775,5.60698
518,5.73775,5.60234,5.73775,5.60234
519,5.73775,5.73187,5.73775,5.73187
520,5.73775,5.73447,5.73775,5.73447
521,5.73775,5.73642,5.73775,5.73642
522,5.73775,5.60804,5.73775,5.60804
523,5.73775,5.73639,5.73775,5.73639
524,5.73775,5.73766,5.73775,5.73766
525,5.73775,5.73772,5.73775,5.73772
526,5.73775,5.73772,5.73775,5.73772
527,5.73775,5.73772,5.73775,5.73772
528,5.73775,5.73772,5.73775,5.73772
529,5.73775,5.73775,5.73775,5.73775
530,5.73775,5.73775,5.73775,5.73775
