generation,best,average,best_value,average_value
3895,28,27.6333,28,27.6333
3896,28,27.7667,28,27.7667
3897,28,28,28,28
3898,28,27.8667,28,27.8667
3899,28,28,28,28
3900,28,27.9,28,27.9
3901,28,27.8667,28,27.8667
3902,28,28,28,28
3903,28,28,28,28
3904,28,27.7333,28,27.7333
3905,28,28,28,28
3906,28,27.8,28,27.8
3907,28,28,28,28
3908,28,27.9,28,27.9
3909,28,27.8667,28,27.8667
3910,28,27.7333,28,27.7333
3911,28,27.7667,28,27.7667
3912,28,27.8333,28,27.8333
3913,28,28,28,28
3914,28,28,28,28
3915,28,27.9333,28,27.9333
3916,28,28,28,28
3917,28,28,28,28
3918,28,27.6333,28,27.6333
3919,28,27.8667,28,27.8667
3920,28,27.9,28,27.9
3921,28,28,28,28
3922,28,28,28,28
3923,28,27.8667,28,27.8667
3924,28,27.9333,28,27.9333
3925,28,27.9333,28,27.9333
3926,28,28,28,28
3927,28,27.8667,28,27.8667
3928,28,28,28,28
3929,28,27.7667,28,27.7667
3930,28,27.9333,28,27.9333
3931,28,28,28,28
3932,28,27.8333,28,27.8333
3933,28,27.9333,28,27.9333
3934,28,27.9333,28,27.9333
3935,28,27.8,28,27.8
3936,28,28,28,28
3937,28,28,28,28
3938,28,28,28,28
3939,28,27.9,28,27.9
3940,28,27.9,28,27.9
3941,28,27.8667,28,27.8667
3942,28,28,28,28
3943,28,27.9667,28,27.9667
3944,28,27.9,28,27.9
3945,28,28,28,28
3946,28,27.8667,28,27.8667
3947,28,28,28,28
3948,28,27.9,28,27.9
3949,28,28,28,28
3950,28,27.7,28,27.7
3951,28,27.6333,28,27.6333
3952,28,28,28,28
3953,28,28,28,28
3954,28,28,28,28
3955,28,27.8667,28,27.8667
3956,28,27.9,28,27.9
3957,28,28,28,28
3958,28,27.9333,28,27.9333
3959,28,27.8333,28,27.8333
3960,28,27.8333,28,27.8333
3961,28,27.7333,28,27.7333
3962,28,27.9333,28,27.9333
3963,28,28,28,28
3964,28,27.9333,28,27.9333
3965,28,27.9333,28,27.9333
3966,28,27.9333,28,27.9333
3967,28,27.7333,28,27.7333
3968,28,27.7,28,27.7
3969,28,27.9,28,27.9
3970,28,27.6667,28,27.6667
3971,28,27.7333,28,27.7333
3972,28,27.8333,28,27.8333
3973,28,27.8333,28,27.8333
3974,28,28,28,28
3975,28,27.9333,28,27.9333
3976,28,27.7667,28,27.7667
3977,28,27.8,28,27.8
3978,28,27.8,28,27.8
3979,28,27.9,28,27.9
3980,28,27.9667,28,27.9667
3981,28,27.7667,28,27.7667
3982,28,28,28,28
3983,28,27.9333,28,27.9333
3984,28,28,28,28
3985,28,27.8,28,27.8
3986,28,28,28,28
3987,28,27.9,28,27.9
3988,28,27.9667,28,27.9667
3989,28,28,28,28
3990,28,28,28,28
3991,28,27.9667,28,27.9667
3992,28,28,28,28
3993,28,28,28,28
3994,28,27.7,28,27.7
3995,28,28,28,28
3996,28,28,28,28
3997,28,27.9,28,27.9
3998,28,27.9333,28,27.9333
3999,28,27.9333,28,27.9333
4000,28,27.9667,28,27.9667
4001,28,27.8333,28,27.8333
4002,28,28,28,28
4003,28,27.8667,28,27.8667
4004,28,27.5667,28,27.5667
4005,28,27.7,28,27.7
4006,28,28,28,28
4007,28,27.9333,28,27.9333
4008,28,27.8667,28,27.8667
4009,28,27.8667,28,27.8667
4010,28,28,28,28
4011,28,28,28,28
4012,28,28,28,28
4013,28,28,28,28
4014,28,27.9333,28,27.9333
4015,28,28,28,28
4016,28,27.9,28,27.9
4017,28,28,28,28
4018,28,28,28,28
4019,28,27.9333,28,27.9333
4020,28,28,28,28
4021,28,28,28,28
4022,28,27.6333,28,27.6333
4023,28,27.7667,28,27.7667
4024,28,27.8667,28,27.8667
4025,28,28,28,28
4026,28,27.9,28,27.9
4027,28,27.7333,28,27.7333
4028,28,27.9333,28,27.9333
4029,28,28,28,28
4030,28,27.8333,28,27.8333
4031,28,28,28,28
4032,28,28,28,28
4033,28,27.9333,28,27.9333
4034,28,27.8667,28,27.8667
4035,28,27.9,28,27.9
4036,28,27.9,28,27.9
4037,28,27.8,28,27.8
4038,28,27.8,28,27.8
4039,28,28,28,28
4040,28,27.8667,28,27.8667
4041,28,27.8667,28,27.8667
4042,28,27.9,28,27.9
4043,28,27.9333,28,27.9333
4044,28,27.9,28,27.9
4045,28,28,28,28
4046,28,27.8667,28,27.8667
4047,28,28,28,28
4048,28,27.8,28,27.8
4049,28,28,28,28
4050,28,27.8667,28,27.8667
4051,28,27.9,28,27.9
4052,28,28,28,28
4053,28,28,28,28
4054,28,28,28,28
4055,28,27.9333,28,27.9333
4056,28,27.9,28,27.9
4057,28,28,28,28
4058,28,28,28,28
4059,28,27.8667,28,27.8667
4060,28,27.8667,28,27.8667
4061,28,27.8333,28,27.8333
4062,28,27.8333,28,27.8333
4063,28,27.9,28,27.9
4064,28,27.8667,28,27.8667
4065,28,27.7667,28,27.7667
